# source	operation	fingerprint	semantic-fingerprint	classification	owner	evidence
internal/steward/notify_test.go	unknown-external-path	edbf3cc5784838b9	3381b86e5d4dcc47	fixture-data	TestHealthAlertEpisodeDeduplicatesSubmissionAndRecordsAcknowledgment operation edbf3cc5784838b9 reviewed fixture path or command wrapper	TestHealthAlertEpisodeDeduplicatesSubmissionAndRecordsAcknowledgment@259 os.ReadFile path[0]=sink
internal/steward/openwork_converted_test.go	external-executable	b878adc9ab3bea8c	78eeabb151d37f06	host-readonly	TestConvertedUnenrolledMachineDegradesNeverGuesses operation b878adc9ab3bea8c operating-system executable or read-only path owner	TestConvertedUnenrolledMachineDegradesNeverGuesses@180 exec.Command path[0]="git"
internal/steward/openwork_converted_test.go	external-executable	c5407139d4689ea1	3f6ad76283cbd846	host-readonly	convertedBed operation c5407139d4689ea1 operating-system executable or read-only path owner	convertedBed@38 exec.Command path[0]="git"
internal/steward/openwork_converted_test.go	unknown-external-path	088045e1f81aebe6	95a575e24ba1ce39	fixture-data	convertedBed operation 088045e1f81aebe6 reviewed fixture path or command wrapper	convertedBed@59 os.MkdirAll path[0]=filepath.Dir(abs)
internal/steward/openwork_converted_test.go	unknown-external-path	0b82df0300ba054e	95a575e24ba1ce39	fixture-data	convertedBed operation 0b82df0300ba054e reviewed fixture-owned path or command wrapper	convertedBed@62 os.WriteFile path[0]=abs
internal/steward/openwork_converted_test.go	unknown-external-path	42b376df722e1205	e41fb4df3f521100	fixture-data	writeStewardRecord operation 42b376df722e1205 reviewed fixture path or command wrapper	writeStewardRecord@101 os.WriteFile path[0]=path
internal/steward/openwork_converted_test.go	unknown-external-path	a2ddc712ab6a9a91	e41fb4df3f521100	fixture-data	writeStewardRecord operation a2ddc712ab6a9a91 reviewed fixture path or command wrapper	writeStewardRecord@94 os.MkdirAll path[0]=filepath.Dir(path)
internal/steward/openwork_test.go	unknown-external-path	697337db77910b48	59d67eb39bad6655	fixture-data	writeLedger operation 697337db77910b48 reviewed fixture path or command wrapper	writeLedger@12 os.MkdirAll path[0]=dir
internal/steward/openwork_test.go	unknown-external-path	d9b78b6179f1a80b	59d67eb39bad6655	fixture-data	writeLedger operation d9b78b6179f1a80b reviewed fixture path or command wrapper	writeLedger@15 os.WriteFile path[0]=filepath.Join(dir, "goals.md")
internal/steward/outage_pause_test.go	external-executable	3a1470fc64114bae	5a938ca5fbf74b28	host-readonly	"TestProgressStillResetsDuringOutage executable operation 3a1470fc64114bae invokes ""git""; TestProgressStillResetsDuringOutage owns the subprocess lifetime"	TestProgressStillResetsDuringOutage@71 exec.Command path[0]="git"
internal/steward/outage_pause_test.go	unknown-external-path	874c80aef2db0b6d	e8e23e9aaa37ab31	fixture-data	TestTickCarriesTheLongOutageNoticing fixture namespace operation 874c80aef2db0b6d owns NarrationPath(root) for the TestTickCarriesTheLongOutageNoticing consumer	TestTickCarriesTheLongOutageNoticing@186 os.ReadFile path[0]=NarrationPath(root)
internal/steward/outage_pause_test.go	unknown-external-path	b087b1235eb9b31c	9f7c6c7e9a7a8415	fixture-data	TestProviderOutagePausesTheAging fixture namespace operation b087b1235eb9b31c owns NarrationPath(root) for the TestProviderOutagePausesTheAging consumer	TestProviderOutagePausesTheAging@45 os.ReadFile path[0]=NarrationPath(root)
internal/steward/reap_test.go	host-time-read	3b624edb6632db5d	cc55d3afaa3ee704	fixture-time	TestUnstampedConsumedReconcilesAsNotifiedUnknown operation 3b624edb6632db5d reviewed fixture clock owner	TestUnstampedConsumedReconcilesAsNotifiedUnknown@112 call time.Now()
internal/steward/reap_test.go	host-time-read	fa9180b196773ea3	7231be0e748cbf1e	fixture-time	TestUnstampedWithALiveJobIsLeftAlone operation fa9180b196773ea3 reviewed fixture clock owner	TestUnstampedWithALiveJobIsLeftAlone@128 call time.Now()
internal/steward/reap_test.go	unknown-external-path	0ace602b82143fb7	f74cb8685289ca42	fixture-data	jobRecordOnDisk operation 0ace602b82143fb7 reviewed fixture path or command wrapper	jobRecordOnDisk@27 os.MkdirAll path[0]=dir
internal/steward/reap_test.go	unknown-external-path	1860d93609d32575	f74cb8685289ca42	fixture-data	jobRecordOnDisk operation 1860d93609d32575 reviewed fixture path or command wrapper	jobRecordOnDisk@32 os.WriteFile path[0]=filepath.Join(dir, jobId+".json")
internal/steward/reap_test.go	unknown-external-path	4a1d7eb71bdb0fe1	dceb11293f0497b3	fixture-data	TestReapClosesTheChainAndValidatesTheReturn operation 4a1d7eb71bdb0fe1 reviewed fixture-owned path or command wrapper	TestReapClosesTheChainAndValidatesTheReturn@164 os.WriteFile path[0]=filepath.Join(dir, "return.json")
internal/steward/reap_test.go	unknown-external-path	5fb906b29e4ee336	aa36ac58d608868b	fixture-data	TestUnstampedWithALiveJobIsLeftAlone operation 5fb906b29e4ee336 reviewed fixture path or command wrapper	TestUnstampedWithALiveJobIsLeftAlone@129 os.Chtimes path[0]=filepath.Join(consumedDir(root), "rp-6.json")
internal/steward/reap_test.go	unknown-external-path	62b38c1c846e4a07	dceb11293f0497b3	fixture-data	TestReapClosesTheChainAndValidatesTheReturn operation 62b38c1c846e4a07 reviewed fixture-owned path or command wrapper	TestReapClosesTheChainAndValidatesTheReturn@161 os.MkdirAll path[0]=dir
internal/steward/reap_test.go	unknown-external-path	63257aae3b23718d	ab6e6e8e808b6870	fixture-data	TestUnstampedConsumedReconcilesAsNotifiedUnknown operation 63257aae3b23718d reviewed fixture path or command wrapper	TestUnstampedConsumedReconcilesAsNotifiedUnknown@113 os.Chtimes path[0]=filepath.Join(consumedDir(root), "rp-3.json")
internal/steward/reap_test.go	unknown-external-path	6eeed639d61e9f1b	fd24f1383607ec7c	fixture-data	consumedIntentOnDisk operation 6eeed639d61e9f1b reviewed fixture path or command wrapper	consumedIntentOnDisk@19 os.WriteFile path[0]=filepath.Join(dir, it.Nonce+".json")
internal/steward/reap_test.go	unknown-external-path	d95226e3adab1c5b	fd24f1383607ec7c	fixture-data	consumedIntentOnDisk operation d95226e3adab1c5b reviewed fixture path or command wrapper	consumedIntentOnDisk@15 os.MkdirAll path[0]=dir
internal/steward/reap_test.go	unknown-external-path	ee0c0f9b817a93fe	dceb11293f0497b3	fixture-data	TestReapClosesTheChainAndValidatesTheReturn operation ee0c0f9b817a93fe reviewed fixture-owned path or command wrapper	TestReapClosesTheChainAndValidatesTheReturn@172 os.ReadFile path[0]=filepath.Join(root, "artifacts", "agents", "jobs", it.JobId+".json")
internal/steward/rearm_clock_test.go	process-environment	82a80a43cc2b81b5	73a0931a3e0f9d6a	process-private	TestWitnessExtractionCountsStdoutAsProgress operation 82a80a43cc2b81b5 isolated by testenv.Main process boundary	TestWitnessExtractionCountsStdoutAsProgress@158 call t.Setenv("TAR_RELEASE_FIFO", releasePath)
internal/steward/rearm_clock_test.go	process-environment	b55324d97661f2fe	73a0931a3e0f9d6a	process-private	TestWitnessExtractionCountsStdoutAsProgress operation b55324d97661f2fe isolated by testenv.Main process boundary	TestWitnessExtractionCountsStdoutAsProgress@157 call t.Setenv("TAR_READY_FIFO", readyPath)
internal/steward/rearm_clock_test.go	process-environment	be22e40088c8cb30	73a0931a3e0f9d6a	process-private	TestWitnessExtractionCountsStdoutAsProgress operation be22e40088c8cb30 isolated by testenv.Main process boundary	TestWitnessExtractionCountsStdoutAsProgress@155 call t.Setenv("PATH", bin+string(os.PathListSeparator)+os.Getenv("PATH"))
internal/steward/rearm_clock_test.go	process-environment	e4b578b5a466182a	73a0931a3e0f9d6a	process-private	TestWitnessExtractionCountsStdoutAsProgress operation e4b578b5a466182a isolated by testenv.Main process boundary	TestWitnessExtractionCountsStdoutAsProgress@156 call t.Setenv("TAR_STARTED_FIFO", startedPath)
internal/steward/rearm_test.go	external-executable	38f084685d410741	b191d6618941d06b	host-readonly	rearmGit operation 38f084685d410741 operating-system executable or read-only path owner	rearmGit@25 exec.Command path[0]="git"
internal/steward/rearm_test.go	external-executable	fccd91a9bb0126fa	f686c18e24608f17	host-readonly	buildFakeRunner operation fccd91a9bb0126fa operating-system executable or read-only path owner	buildFakeRunner@265 exec.Command path[0]="go"
internal/steward/rearm_test.go	host-time-read	568742d1c012be44	e093c2df4c499cfb	fixture-time	TestRearmStageTransitionsAndDurability operation 568742d1c012be44 reviewed fixture clock owner	TestRearmStageTransitionsAndDurability@1080 call time.Now()
internal/steward/rearm_test.go	host-time-read	66fe5390b8839d42	4a58d5829a567e42	fixture-time	newRearmBed operation 66fe5390b8839d42 reviewed fixture clock owner	newRearmBed@304 call time.Now()
internal/steward/rearm_test.go	host-time-read	66fe5390b8839d42-2	4a58d5829a567e42	fixture-time	newRearmBed operation 66fe5390b8839d42-2 reviewed fixture clock owner	newRearmBed@305 call time.Now()
internal/steward/rearm_test.go	host-time-read	84f94721dc3e2fd6	b8f2b2595f2e4299	fixture-time	TestVerifySourceAtDestinationHumanEnrollmentAndMachineRearm operation 84f94721dc3e2fd6 reviewed fixture clock owner	TestVerifySourceAtDestinationHumanEnrollmentAndMachineRearm@345 call time.Now()
internal/steward/rearm_test.go	host-time-read	d9184b3fb5a62606	6d1181b05c412d82	fixture-time	TestHumanArmBesideALiveLegacyRunnerNamesRestart operation d9184b3fb5a62606 reviewed fixture clock owner	TestHumanArmBesideALiveLegacyRunnerNamesRestart@1256 call time.Now()
internal/steward/rearm_test.go	process-environment	01a80a186340e203	86267c44078619bd	process-private	steward.TestMain through testenv.Main owns the process environment for newRearmBed operation 01a80a186340e203	newRearmBed@281 call t.Setenv("METASYSTEM_SUPERVISION_REGISTRY_HOME", t.TempDir())
internal/steward/rearm_test.go	process-environment	075ddbf5ba27b632	ffb2902f74839d2c	process-private	steward.TestMain through testenv.Main owns the process environment for failRearmGitSubcommandOnce operation 075ddbf5ba27b632	failRearmGitSubcommandOnce@92 call t.Setenv("REARM_REAL_GIT", realGit)
internal/steward/rearm_test.go	process-environment	19642b037c2f3356	8373f5aabe437333	process-private	steward.TestMain through testenv.Main owns the process environment for stallRearmGitSubcommandOnce operation 19642b037c2f3356	stallRearmGitSubcommandOnce@138 call t.Setenv("REARM_GIT_CALLS", calls)
internal/steward/rearm_test.go	process-environment	1d364f19b4139f4c	85f2bcbe4f5f646f	process-private	TestLandingRefReadIgnoresGlobalConfigurationAndOrdinaryBranchMovement operation 1d364f19b4139f4c isolated by testenv.Main process boundary	TestLandingRefReadIgnoresGlobalConfigurationAndOrdinaryBranchMovement@836 call t.Setenv("GIT_CONFIG_GLOBAL", global)
internal/steward/rearm_test.go	process-environment	1db5b0331fcf6eec	8373f5aabe437333	process-private	steward.TestMain through testenv.Main owns the process environment for stallRearmGitSubcommandOnce operation 1db5b0331fcf6eec	stallRearmGitSubcommandOnce@136 call t.Setenv("REARM_STALL_GIT_SUBCOMMAND", subcommand)
internal/steward/rearm_test.go	process-environment	252a11074596c340	8373f5aabe437333	process-private	steward.TestMain through testenv.Main owns the process environment for stallRearmGitSubcommandOnce operation 252a11074596c340	stallRearmGitSubcommandOnce@140 call t.Setenv("REARM_GIT_RELEASE_FIFO", release)
internal/steward/rearm_test.go	process-environment	266f935c7a70c7df	6de61c7234393b2d	process-private	steward.TestMain through testenv.Main owns the process environment for failRearmGitSubcommandWithStatus operation 266f935c7a70c7df	failRearmGitSubcommandWithStatus@61 call t.Setenv("REARM_FAIL_GIT_STATUS", fmt.Sprint(status))
internal/steward/rearm_test.go	process-environment	2cc994dcdb4e4885	6de61c7234393b2d	process-private	steward.TestMain through testenv.Main owns the process environment for failRearmGitSubcommandWithStatus operation 2cc994dcdb4e4885	failRearmGitSubcommandWithStatus@60 call t.Setenv("REARM_FAIL_GIT_SUBCOMMAND", subcommand)
internal/steward/rearm_test.go	process-environment	3d15240c8c5386b6	134ce3e6854bba46	process-private	TestVerifySourceAtDestinationHumanEnrollmentAndMachineRearm operation 3d15240c8c5386b6 isolated by testenv.Main process boundary	TestVerifySourceAtDestinationHumanEnrollmentAndMachineRearm@317 call t.Setenv("METASYSTEM_SUPERVISION_REGISTRY_HOME", t.TempDir())
internal/steward/rearm_test.go	process-environment	3ebe693512c28b95	ffb2902f74839d2c	process-private	steward.TestMain through testenv.Main owns the process environment for failRearmGitSubcommandOnce operation 3ebe693512c28b95	failRearmGitSubcommandOnce@93 call t.Setenv("REARM_FAIL_GIT_SUBCOMMAND", subcommand)
internal/steward/rearm_test.go	process-environment	45e2fe7a8b524fb7	8373f5aabe437333	process-private	steward.TestMain through testenv.Main owns the process environment for stallRearmGitSubcommandOnce operation 45e2fe7a8b524fb7	stallRearmGitSubcommandOnce@141 call t.Setenv("PATH", dir+string(os.PathListSeparator)+os.Getenv("PATH"))
internal/steward/rearm_test.go	process-environment	4bdaff8feddc3081	ffb2902f74839d2c	process-private	steward.TestMain through testenv.Main owns the process environment for failRearmGitSubcommandOnce operation 4bdaff8feddc3081	failRearmGitSubcommandOnce@96 call t.Setenv("PATH", dir+string(os.PathListSeparator)+os.Getenv("PATH"))
internal/steward/rearm_test.go	process-environment	65f06e37fe89787c	8373f5aabe437333	process-private	steward.TestMain through testenv.Main owns the process environment for stallRearmGitSubcommandOnce operation 65f06e37fe89787c	stallRearmGitSubcommandOnce@135 call t.Setenv("REARM_REAL_GIT", realGit)
internal/steward/rearm_test.go	process-environment	6c364028b1e5ebf5	ffb2902f74839d2c	process-private	steward.TestMain through testenv.Main owns the process environment for failRearmGitSubcommandOnce operation 6c364028b1e5ebf5	failRearmGitSubcommandOnce@94 call t.Setenv("REARM_GIT_FAILED_ONCE", marker)
internal/steward/rearm_test.go	process-environment	74d8a3e70936cf2a	6de61c7234393b2d	process-private	steward.TestMain through testenv.Main owns the process environment for failRearmGitSubcommandWithStatus operation 74d8a3e70936cf2a	failRearmGitSubcommandWithStatus@62 call t.Setenv("PATH", dir+string(os.PathListSeparator)+os.Getenv("PATH"))
internal/steward/rearm_test.go	process-environment	772156e0dbd94d5a	8373f5aabe437333	process-private	steward.TestMain through testenv.Main owns the process environment for stallRearmGitSubcommandOnce operation 772156e0dbd94d5a	stallRearmGitSubcommandOnce@137 call t.Setenv("REARM_GIT_STALLED_ONCE", marker)
internal/steward/rearm_test.go	process-environment	afba0b208fd9ac4f	8373f5aabe437333	process-private	steward.TestMain through testenv.Main owns the process environment for stallRearmGitSubcommandOnce operation afba0b208fd9ac4f	stallRearmGitSubcommandOnce@139 call t.Setenv("REARM_GIT_STARTED_FIFO", started)
internal/steward/rearm_test.go	process-environment	ca2c311ed595b966	8b856f840975ad66	process-private	TestSourceAtDestinationDecidesDriftByKindAndContent operation ca2c311ed595b966 isolated by testenv.Main process boundary	TestSourceAtDestinationDecidesDriftByKindAndContent@237 call t.Setenv("TMPDIR", tempRoot)
internal/steward/rearm_test.go	process-environment	f8947ae69b11df73	6de61c7234393b2d	process-private	steward.TestMain through testenv.Main owns the process environment for failRearmGitSubcommandWithStatus operation f8947ae69b11df73	failRearmGitSubcommandWithStatus@59 call t.Setenv("REARM_REAL_GIT", realGit)
internal/steward/rearm_test.go	process-environment	fde81ce2d8938516	ffb2902f74839d2c	process-private	steward.TestMain through testenv.Main owns the process environment for failRearmGitSubcommandOnce operation fde81ce2d8938516	failRearmGitSubcommandOnce@95 call t.Setenv("REARM_GIT_CALLS", calls)
internal/steward/rearm_test.go	unknown-external-path	0650bd360afccafa	8c6cdb604bbee452	fixture-data	TestSourceAtDestinationDecidesDriftByKindAndContent operation 0650bd360afccafa reviewed fixture path or command wrapper	TestSourceAtDestinationDecidesDriftByKindAndContent@219 os.Symlink path[1]=filepath.Join(installation, "cmd", "kind")
internal/steward/rearm_test.go	unknown-external-path	4d10f4ea8128fd46	327aa5d9d8714b5b	fixture-data	newRearmBed operation 4d10f4ea8128fd46 reviewed fixture path or command wrapper	newRearmBed@310 os.Rename path[1]=engine
internal/steward/rearm_test.go	unknown-external-path	64a446807cc10c21	1a44844e11562c36	fixture-data	TestIdentityPublicationKeepsAndClearsDurabilityDoubt operation 64a446807cc10c21 reviewed fixture path or command wrapper	TestIdentityPublicationKeepsAndClearsDurabilityDoubt@995 os.WriteFile path[0]=identityDurabilityPendingPath(path)
internal/steward/rearm_test.go	unknown-external-path	7e3abf40c5975a2a	553e7efb4f6de1a1	fixture-data	TestWitnessResolverRefusesUnlandedTreeDigest operation 7e3abf40c5975a2a reviewed fixture path or command wrapper	TestWitnessResolverRefusesUnlandedTreeDigest@720 os.Remove path[0]=filepath.Join(root, "artifacts", "agents", "steward", witnessDigestCacheName)
internal/steward/rearm_test.go	unknown-external-path	8353ddadb6731cd0	1a44844e11562c36	fixture-data	TestIdentityPublicationKeepsAndClearsDurabilityDoubt operation 8353ddadb6731cd0 reviewed fixture path or command wrapper	TestIdentityPublicationKeepsAndClearsDurabilityDoubt@998 os.Remove path[0]=path
internal/steward/rearm_test.go	unknown-external-path	89791f550bc8716d	cf41663ee76020f9	fixture-data	TestEnrollmentBuildSourceCheckSeparatesNotAnAncestorFromARepositoryFailure operation 89791f550bc8716d reviewed fixture path or command wrapper	TestEnrollmentBuildSourceCheckSeparatesNotAnAncestorFromARepositoryFailure@557 os.ReadFile path[0]=started
internal/steward/rearm_test.go	unknown-external-path	89acfab6f89d0048	dd15d806cca48014	fixture-data	TestWitnessResolverPersistsTreeDigestsAcrossResolutions operation 89acfab6f89d0048 reviewed fixture path or command wrapper	TestWitnessResolverPersistsTreeDigestsAcrossResolutions@764 os.ReadFile path[0]=cachePath
internal/steward/rearm_test.go	unknown-external-path	a97e8e332ebb2c0a	1015a2d13fc0011c	fixture-data	TestCommandTimeDriftSurvivesTheStewardLaunchChain operation a97e8e332ebb2c0a reviewed fixture path or command wrapper	TestCommandTimeDriftSurvivesTheStewardLaunchChain@1330 os.Rename path[0]=replacement
internal/steward/rearm_test.go	unknown-external-path	b29a09aa2ace46e9	8c6cdb604bbee452	fixture-data	TestSourceAtDestinationDecidesDriftByKindAndContent operation b29a09aa2ace46e9 reviewed fixture path or command wrapper	TestSourceAtDestinationDecidesDriftByKindAndContent@183 os.Symlink path[1]=filepath.Join(installation, "cmd", "link")
internal/steward/rearm_test.go	unknown-external-path	b29a09aa2ace46e9-2	8c6cdb604bbee452	fixture-data	TestSourceAtDestinationDecidesDriftByKindAndContent operation b29a09aa2ace46e9-2 reviewed fixture path or command wrapper	TestSourceAtDestinationDecidesDriftByKindAndContent@215 os.Symlink path[1]=filepath.Join(installation, "cmd", "link")
internal/steward/rearm_test.go	unknown-external-path	cafee9daefa45f32	327aa5d9d8714b5b	fixture-data	newRearmBed operation cafee9daefa45f32 reviewed fixture path or command wrapper	newRearmBed@310 os.Rename path[0]=replacement
internal/steward/rearm_test.go	unknown-external-path	d454448e987fd0ba	cf41663ee76020f9	fixture-data	TestEnrollmentBuildSourceCheckSeparatesNotAnAncestorFromARepositoryFailure operation d454448e987fd0ba reviewed fixture path or command wrapper	TestEnrollmentBuildSourceCheckSeparatesNotAnAncestorFromARepositoryFailure@538 os.ReadFile path[0]=calls
internal/steward/rearm_test.go	unknown-external-path	d454448e987fd0ba-2	cf41663ee76020f9	fixture-data	TestEnrollmentBuildSourceCheckSeparatesNotAnAncestorFromARepositoryFailure operation d454448e987fd0ba-2 reviewed fixture path or command wrapper	TestEnrollmentBuildSourceCheckSeparatesNotAnAncestorFromARepositoryFailure@568 os.ReadFile path[0]=calls
internal/steward/rearm_test.go	unknown-external-path	f565e5f353e4d9d6	aee701bd52193928	fixture-data	writeRearmFile operation f565e5f353e4d9d6 reviewed fixture path or command wrapper	writeRearmFile@147 os.MkdirAll path[0]=filepath.Dir(path)
internal/steward/rearm_test.go	unknown-external-path	f5a7e5d5e95377d6	1015a2d13fc0011c	fixture-data	TestCommandTimeDriftSurvivesTheStewardLaunchChain operation f5a7e5d5e95377d6 reviewed fixture path or command wrapper	TestCommandTimeDriftSurvivesTheStewardLaunchChain@1330 os.Rename path[1]=pinned.execPath
internal/steward/rearm_test.go	unknown-external-path	f7adbe818ecdf9f6	8c6cdb604bbee452	fixture-data	TestSourceAtDestinationDecidesDriftByKindAndContent operation f7adbe818ecdf9f6 reviewed fixture path or command wrapper	TestSourceAtDestinationDecidesDriftByKindAndContent@218 os.Remove path[0]=filepath.Join(installation, "cmd", "kind")
internal/steward/rearm_test.go	unknown-external-path	fca4c1b7d220173c	8c6cdb604bbee452	fixture-data	TestSourceAtDestinationDecidesDriftByKindAndContent operation fca4c1b7d220173c reviewed fixture path or command wrapper	TestSourceAtDestinationDecidesDriftByKindAndContent@214 os.Remove path[0]=filepath.Join(installation, "cmd", "link")
internal/steward/rearm_test.go	unknown-external-path	fdbe88575e35cb4a	1a44844e11562c36	fixture-data	TestIdentityPublicationKeepsAndClearsDurabilityDoubt operation fdbe88575e35cb4a reviewed fixture path or command wrapper	TestIdentityPublicationKeepsAndClearsDurabilityDoubt@965 os.Stat path[0]=identityDurabilityPendingPath(path)
internal/steward/rearm_test.go	unknown-external-path	fdbe88575e35cb4a-2	1a44844e11562c36	fixture-data	TestIdentityPublicationKeepsAndClearsDurabilityDoubt operation fdbe88575e35cb4a-2 reviewed fixture path or command wrapper	TestIdentityPublicationKeepsAndClearsDurabilityDoubt@972 os.Stat path[0]=identityDurabilityPendingPath(path)
internal/steward/rearm_test.go	unknown-external-path	fdbe88575e35cb4a-3	1a44844e11562c36	fixture-data	TestIdentityPublicationKeepsAndClearsDurabilityDoubt operation fdbe88575e35cb4a-3 reviewed fixture path or command wrapper	TestIdentityPublicationKeepsAndClearsDurabilityDoubt@988 os.Stat path[0]=identityDurabilityPendingPath(path)
internal/steward/rearm_test.go	unknown-external-path	fdbe88575e35cb4a-4	1a44844e11562c36	fixture-data	TestIdentityPublicationKeepsAndClearsDurabilityDoubt operation fdbe88575e35cb4a-4 reviewed fixture path or command wrapper	TestIdentityPublicationKeepsAndClearsDurabilityDoubt@1004 os.Stat path[0]=identityDurabilityPendingPath(path)
internal/steward/rearm_test.go	unknown-external-path	fdbe88575e35cb4a-5	1a44844e11562c36	fixture-data	TestIdentityPublicationKeepsAndClearsDurabilityDoubt operation fdbe88575e35cb4a-5 reviewed fixture path or command wrapper	TestIdentityPublicationKeepsAndClearsDurabilityDoubt@1016 os.Stat path[0]=identityDurabilityPendingPath(path)
internal/steward/revive_test.go	host-time-read	37f67ab3d41b433e	414b349d3258dd2e	fixture-time	jobProcessRecordOnDisk operation 37f67ab3d41b433e reviewed fixture clock owner	jobProcessRecordOnDisk@213 call time.Now()
internal/steward/revive_test.go	host-time-read	932a3a8f54eb4f1f	b6f2d4140a6b65ba	fixture-time	TestProviderOutageArrivingBeforeLaunchCancelsTheRevival operation 932a3a8f54eb4f1f reviewed fixture clock owner	TestProviderOutageArrivingBeforeLaunchCancelsTheRevival@987 call time.Now()
internal/steward/revive_test.go	host-time-read	9a82991beec8842a	019be966c4787e54	fixture-time	TestDecideForRevivalHoldsUntilThePredecessorIsDead operation 9a82991beec8842a reviewed fixture clock owner	TestDecideForRevivalHoldsUntilThePredecessorIsDead@591 call time.Now()
internal/steward/revive_test.go	host-time-read	9a82991beec8842a-2	019be966c4787e54	fixture-time	TestDecideForRevivalHoldsUntilThePredecessorIsDead operation 9a82991beec8842a-2 reviewed fixture clock owner	TestDecideForRevivalHoldsUntilThePredecessorIsDead@603 call time.Now()
internal/steward/revive_test.go	host-time-read	9a82991beec8842a-3	019be966c4787e54	fixture-time	TestDecideForRevivalHoldsUntilThePredecessorIsDead operation 9a82991beec8842a-3 reviewed fixture clock owner	TestDecideForRevivalHoldsUntilThePredecessorIsDead@618 call time.Now()
internal/steward/revive_test.go	host-time-read	ddf3dcbd3afb6595	139151d5b7ed6f12	fixture-time	TestHandoffHoldsOnTheFinalOutageCheck operation ddf3dcbd3afb6595 reviewed fixture clock owner	TestHandoffHoldsOnTheFinalOutageCheck@957 call time.Now()
internal/steward/revive_test.go	unknown-external-path	03693d75f4b61183	1aab58481af3871d	fixture-data	TestHandoffCancellationReportsNoticeCleanupFailure operation 03693d75f4b61183 reviewed fixture path or command wrapper	TestHandoffCancellationReportsNoticeCleanupFailure@903 os.WriteFile path[0]=filepath.Join(path, "obstruction")
internal/steward/revive_test.go	unknown-external-path	3c28e1284b5fe687	5e01762d2b393898	fixture-data	TestUnreadableHandoffGoalRefusesWithoutCancelling operation 3c28e1284b5fe687 reviewed fixture path or command wrapper	TestUnreadableHandoffGoalRefusesWithoutCancelling@892 os.Stat path[0]=filepath.Join(cancelledDir(root), intent.Nonce+".json")
internal/steward/revive_test.go	unknown-external-path	3daba50c2949916a	1aab58481af3871d	fixture-data	TestHandoffCancellationReportsNoticeCleanupFailure operation 3daba50c2949916a reviewed fixture path or command wrapper	TestHandoffCancellationReportsNoticeCleanupFailure@900 os.MkdirAll path[0]=path
internal/steward/revive_test.go	unknown-external-path	40c49e7366092cb3	ef5b5f0d9a284070	fixture-data	jobProcessRecordOnDisk operation 40c49e7366092cb3 reviewed fixture path or command wrapper	jobProcessRecordOnDisk@207 os.MkdirAll path[0]=dir
internal/steward/revive_test.go	unknown-external-path	46ccba271c74cfef	1aab58481af3871d	fixture-data	TestHandoffCancellationReportsNoticeCleanupFailure operation 46ccba271c74cfef reviewed fixture path or command wrapper	TestHandoffCancellationReportsNoticeCleanupFailure@917 os.Stat path[0]=filepath.Join(cancelledDir(root), intent.Nonce+".json")
internal/steward/revive_test.go	unknown-external-path	5ddba9782bc83764	6335733bf47190f7	fixture-data	TestResumableIntentReportsUnreadableStore operation 5ddba9782bc83764 reviewed fixture path or command wrapper	TestResumableIntentReportsUnreadableStore@1005 os.MkdirAll path[0]=filepath.Dir(intentsDir(root))
internal/steward/revive_test.go	unknown-external-path	68de9b5837227a9b	4f3c920aed5a8d3b	fixture-data	TestFailedHandoffTombstoneReportsPartialCancellation operation 68de9b5837227a9b reviewed fixture path or command wrapper	TestFailedHandoffTombstoneReportsPartialCancellation@933 os.WriteFile path[0]=filepath.Join(temporaryTarget, "obstruction")
internal/steward/revive_test.go	unknown-external-path	7828f88a580c7676	9228b6a8bebda630	fixture-data	TestMissingHandoffStateFileCancelsThroughTheTerminalPath operation 7828f88a580c7676 reviewed fixture path or command wrapper	TestMissingHandoffStateFileCancelsThroughTheTerminalPath@853 os.Remove path[0]=intent.Handoff.StatePath
internal/steward/revive_test.go	unknown-external-path	a40f19d1ddfc239f	4f3c920aed5a8d3b	fixture-data	TestFailedHandoffTombstoneReportsPartialCancellation operation a40f19d1ddfc239f reviewed fixture path or command wrapper	TestFailedHandoffTombstoneReportsPartialCancellation@946 os.Stat path[0]=intent.Handoff.StatePath
internal/steward/revive_test.go	unknown-external-path	aa7c1cf629701881	ca4a555d21291a08	fixture-data	TestMissingHandoffTargetCancelsThroughTheTerminalPath operation aa7c1cf629701881 reviewed fixture path or command wrapper	TestMissingHandoffTargetCancelsThroughTheTerminalPath@839 os.ReadFile path[0]=filepath.Join(cancelledDir(root), intent.Nonce+".json")
internal/steward/revive_test.go	unknown-external-path	aaff2ab991ab8895	4f3c920aed5a8d3b	fixture-data	TestFailedHandoffTombstoneReportsPartialCancellation operation aaff2ab991ab8895 reviewed fixture path or command wrapper	TestFailedHandoffTombstoneReportsPartialCancellation@930 os.MkdirAll path[0]=temporaryTarget
internal/steward/revive_test.go	unknown-external-path	b771d0372c7d6fa9	a5b070b4a688c71b	fixture-data	TestCancellingAHeldHandoffClearsItsNotice operation b771d0372c7d6fa9 reviewed fixture path or command wrapper	TestCancellingAHeldHandoffClearsItsNotice@777 os.Stat path[0]=filepath.Join(cancelledDir(root), intent.Nonce+".json")
